,ID,HeavyAtomCount,MolLogP,NumHeteroatoms,NumRotatableBonds,RingCount,TPSA,LabuteASA,MolWt,FCount,FCount2,Tox_1,Tox_2,Tox_3,Tox_4,Tox_5,Tox_6,Tox_7,Tox_8,Tox_9,Tox_10,Tox_11,Tox_12,Tox_13,Tox_14,Tox_15,Tox_16,Tox_17,Tox_18,Tox_19,Tox_20,Tox_21,Tox_22,Tox_23,Tox_24,Tox_25,Tox_26,Tox_27,Tox_28,Tox_29,Tox_30,Tox_31,Tox_32,Tox_33,Tox_34,Tox_35,Tox_36,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,NHOHCount,NOCount,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Acceptor_Count,Aromatic_Count,Donor_Count,Hydrophobe_Count,NegIonizable_Count,PosIonizable_Count,Acceptor:Acceptor-6.00,Acceptor:Aromatic-6.00,Acceptor:Donor-6.00,Acceptor:Hydrophobe-6.00,Acceptor:NegIonizable-6.00,Acceptor:PosIonizable-6.00,Aromatic:Aromatic-6.00,Aromatic:Donor-6.00,Aromatic:Hydrophobe-6.00,Aromatic:NegIonizable-6.00,Aromatic:PosIonizable-6.00,Donor:Donor-6.00,Donor:Hydrophobe-6.00,Donor:NegIonizable-6.00,Donor:PosIonizable-6.00,Hydrophobe:Hydrophobe-6.00,Hydrophobe:NegIonizable-6.00,Hydrophobe:PosIonizable-6.00,NegIonizable:NegIonizable-6.00,NegIonizable:PosIonizable-6.00,PosIonizable:PosIonizable-6.00,Acceptor:Acceptor-4.00,Acceptor:Aromatic-4.00,Acceptor:Donor-4.00,Acceptor:Hydrophobe-4.00,Acceptor:NegIonizable-4.00,Acceptor:PosIonizable-4.00,Aromatic:Aromatic-4.00,Aromatic:Donor-4.00,Aromatic:Hydrophobe-4.00,Aromatic:NegIonizable-4.00,Aromatic:PosIonizable-4.00,Donor:Donor-4.00,Donor:Hydrophobe-4.00,Donor:NegIonizable-4.00,Donor:PosIonizable-4.00,Hydrophobe:Hydrophobe-4.00,Hydrophobe:NegIonizable-4.00,Hydrophobe:PosIonizable-4.00,NegIonizable:NegIonizable-4.00,NegIonizable:PosIonizable-4.00,PosIonizable:PosIonizable-4.00,Acceptor:Acceptor-2.00,Acceptor:Aromatic-2.00,Acceptor:Donor-2.00,Acceptor:Hydrophobe-2.00,Acceptor:NegIonizable-2.00,Acceptor:PosIonizable-2.00,Aromatic:Aromatic-2.00,Aromatic:Donor-2.00,Aromatic:Hydrophobe-2.00,Aromatic:NegIonizable-2.00,Aromatic:PosIonizable-2.00,Donor:Donor-2.00,Donor:Hydrophobe-2.00,Donor:NegIonizable-2.00,Donor:PosIonizable-2.00,Hydrophobe:Hydrophobe-2.00,Hydrophobe:NegIonizable-2.00,Hydrophobe:PosIonizable-2.00,NegIonizable:NegIonizable-2.00,NegIonizable:PosIonizable-2.00,PosIonizable:PosIonizable-2.00,CLASS
398,399,10,1.5763,1,2,1,26.02,61.8661201597,135.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5872871852,179.179571417,7.3973412255,6.248558665499999,6.248558665499999,4.7876937002,3.5831688861,3.5831688861,2.6670065891,2.6670065891,1.4005021978999999,1.4005021978999999,0.9858783584999999,0.9858783584999999,-0.82,7.288932461900001,3.3737941826999998,2.1939048454,2,1,5.7336674772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3318353423,18.9080103143,6.0418408292,0.0,0.0,0.0,0.0,0.0,5.7336674772,19.3863996518,0.0,35.895286834000004,0,0.0,5.7336674772,0.0,0.0,0.0,6.0418408292,6.420821622899999,0.0,12.487188691400002,30.3318353423,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,1,0,0,0,0,0,0,10,5,15,0,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,10,4,15,0,4,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,8,1,12,0,1,0,0,0,0,12,0,1,0,0,0,1
399,400,15,-1.0201,12,8,0,157.11,80.6308136111,227.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9922055468,234.98712426,11.8449349827,7.0074392322,7.0074392322,6.9135913579,3.272716783,3.272716783,1.9897703396000002,1.9897703396000002,0.9668122281,0.9668122281,0.5186701494,0.5186701494,-2.4,12.6,6.1145430662,7.9448275862,0,12,14.512765751199998,13.213763929,6.1039663878,0.0,15.259857128800002,0.0,0.0,0.0,0.0,30.3429548063,0.0,0.0,0.0,0.0,29.77262288,0.0,0.0,0.0,0.0,6.1039663878,13.213763929,30.3429548063,0,0.0,0.0,0.0,0.0,0.0,34.5775874456,14.512765751199998,30.3429548063,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,62.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
408,409,48,2.2693,14,7,3,176.42,282.926909795,690.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0009377471,1492.97670552,35.5952828804,28.7552532571,29.5717498381,22.6591419433,16.5679211673,18.283342624,12.699743440799999,15.039211388599998,8.6574526704,10.825103697000001,5.9901758535,7.9209493602,-3.62,38.8244135766,17.6822267822,10.6929700349,2,13,29.3771493514,24.192215158899998,15.5311811313,11.7979036514,5.9071797294,5.969305287999999,14.3836115522,18.1963126893,0.0,0.0,64.4958709559,38.427997787399995,31.972996886799997,23.527579647399996,41.8564870063,33.4041628294,0.0,20.1005865867,11.8358120923,84.3045997015,38.4766356363,53.801019976800006,0,0.0,5.316788604,0.0,0.0,0.0,113.851379326,35.3785492654,11.8358120923,70.76325554489999,46.633518996899994,0.0,0.0,0,0,-3.8740534941000004,0,0,0,0,0,0,32.891056095399996,93.56633073200001,0,1,1,0,0,1,0,0,0,0,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,7,0,1,17,13,8,14,0,4,8,0,7,0,0,1,2,0,1,10,0,2,0,0,0,9,11,3,9,0,2,6,0,2,0,0,1,2,0,1,7,0,2,0,0,0,2,5,2,3,0,1,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
441,442,27,4.2148,5,8,3,32.78,166.297069485,386.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7351879047,694.36756132,19.1146734073,16.3948284654,17.2113250463,13.181800418800002,9.8012768052,10.6809296164,7.2466099196,8.278855102,5.4949057874000005,6.4310797301,4.0347340556999995,4.7329344244,-1.69,20.0548151142,9.4889685627,4.7805235807,0,4,14.5366824155,0.0,0.0,5.9071797294,0.0,0.0,4.7945371841,0.0,0.0,11.336785877899999,31.1892054735,42.8416288446,43.7294218503,12.1458072169,9.5314001379,22.931351881999998,0.0,4.8999097309,0.0,38.1459489438,38.2508584544,52.7217794434,0,0.0,4.8999097309,5.687386274700001,0.0,11.336785877899999,49.6969634361,15.952221760799999,0.0,31.0633492622,47.844632249700005,0.0,0.0,0,0,1.8289272734,0,0,0,0,0,0,0.0,52.75440606,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,1,13,0,1,1,6,0,7,0,0,24,5,24,0,5,0,0,0,0,36,0,6,0,0,0,1,5,0,6,0,0,21,5,21,0,5,0,0,0,0,29,0,6,0,0,0,0,2,0,3,0,0,16,5,16,0,5,0,0,0,0,18,0,5,0,0,0,0
453,454,13,2.02944,2,3,1,35.25,79.709549618,179.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7505238043999998,261.168809795,9.8449349827,8.5021064176,8.5021064176,6.1090609053,4.5557481087000005,4.5557481087000005,3.5092210901999996,3.5092210901999996,1.8993255446000001,1.8993255446000001,1.2416166958,1.2416166958,-1.02,10.0634724541,4.2826232727999995,2.7388966111,2,2,10.470530431,12.3563937978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.199101205399998,31.8981145825,6.0418408292,0.0,4.7368629538,0.0,0.0,0.0,5.7336674772,26.813052428200002,6.6068819645,29.326004188800002,0,5.749511833300001,10.470530431,0.0,5.749511833300001,0.0,12.6487227937,0.0,13.847474399400001,18.0506401831,18.199101205399998,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,0,1,0,0,1,0,0,1,10,4,10,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,10,1,10,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,1
461,462,21,1.6991,5,5,2,70.59,125.244018559,292.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9182621722,508.733819719,15.4578191578,12.9015383779,12.9015383779,9.849155209800001,7.3262960034,7.3262960034,6.4261676343,6.4261676343,3.3084305902999995,3.3084305902999995,2.1959862312,2.1959862312,-1.59,15.7923624517,6.4515086177,4.7196836363,3,5,20.4769675567,18.4603601855,0.0,5.9071797294,0.0,0.0,4.7945371841,0.0,0.0,0.0,6.0663670685,39.3247673589,29.7553410476,0.0,14.6379275327,11.594566004,0.0,5.316788604,0.0,45.255746485100005,18.4684269744,23.762552697100002,0,5.749511833300001,15.370440161800001,5.687386274700001,5.749511833300001,0.0,35.8082371347,11.215358807000001,0.0,32.7554847137,18.199101205399998,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,48.75,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,0,1,2,0,3,4,0,2,10,14,13,0,4,3,9,0,2,19,0,4,0,0,0,1,0,1,4,0,1,10,8,10,0,1,2,8,0,1,16,0,1,0,0,0,1,0,1,1,0,1,8,4,8,0,0,1,3,0,1,14,0,0,0,0,0,1
465,466,17,1.4646,6,3,2,85.08,99.3586740795,249.295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2855090744,594.373486948,12.303118619400001,8.8681108896,9.6846074705,8.0773168276,4.8721047855,6.3552680331,3.3895123546,5.071914596,2.0942267065999998,3.4648616357999997,1.2667024381999998,2.2750170827000002,-2.08,11.4067301331,4.4231843060000005,2.7292394172,3,5,5.7336674772,5.817862777799999,0.0,0.0,10.0232911534,0.0,4.7220948645,13.4017755053,0.0,0.0,6.0663670685,36.398202410799996,11.884229846300002,4.8954834755,8.417796984299999,21.5285402059,0.0,4.983978521,0.0,4.8954834755,10.4557623416,48.6614130508,0,0.0,10.4557623416,11.5052490525,0.0,0.0,13.4017755053,10.0232911534,0.0,0.0,53.5568965264,0.0,0.0,0,0,-3.5981481481,0,0,0,0,0,0,23.841900982600002,25.1729138322,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,12,2,6,0,0,3,16,5,0,0,0,44,15,10,0,0,1,0,0,0,10,0,0,0,0,0,3,12,5,0,0,0,32,11,10,0,0,1,0,0,0,10,0,0,0,0,0,2,6,3,0,0,0,19,6,8,0,0,0,0,0,0,8,0,0,0,0,0,0
488,489,20,5.2954,1,4,3,12.03,125.84057781,277.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6083797131,238.939814778,13.6231095757,13.4160027946,13.4160027946,9.9326529904,9.6666332251,9.6666332251,7.8425665497,7.8425665497,6.4797161279,6.4797161279,5.348141458,5.348141458,-0.04,14.878958464,7.8230600429,3.9950172791000003,1,1,5.316788604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6290378522,43.560939413199996,6.0418408292,0.0,0.0,0.0,0.0,5.316788604,17.7537181385,95.9333435501,6.5447564059,0.0,0,0.0,5.316788604,0.0,0.0,0.0,12.5865972351,0.0,17.7537181385,89.89150272100001,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,30.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,1
495,496,23,1.95092,9,2,3,99.6,136.504012562,351.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0868272197,931.0039542530001,16.775656403,12.2696335848,13.902626746600001,10.819404336300002,6.5746623824,8.8312222921,4.8960955113999995,8.0685501813,3.3766332052999997,6.0202963606,2.2509863429,4.3084545965,-2.39,15.5035821355,5.3558251782,2.47091526,2,7,5.1065273948000005,0.0,16.5877626646,0.0,15.9304708828,0.0,14.416541779400001,13.4017755053,0.0,11.336785877899999,12.1327341369,19.0564713366,23.6851142397,4.8954834755,18.3188615632,38.1579801122,0.0,9.2891945122,0.0,11.8192206752,12.3644605867,46.599949843900006,0,0.0,5.316788604,5.1315584798,0.0,11.336785877899999,35.7683706034,14.8178283375,6.923737199700001,10.4405986854,41.054834634,0.0,5.7591648716999995,0,0,-2.6445430472,0,0,0,0,0,0,25.795490310300004,39.7657194035,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,11,2,7,0,0,10,18,6,3,0,0,28,9,13,0,0,1,2,0,0,10,0,0,0,0,0,8,11,5,2,0,0,21,6,13,0,0,1,0,0,0,10,0,0,0,0,0,3,5,1,1,0,0,16,3,10,0,0,0,0,0,0,8,0,0,0,0,0,0
521,522,20,2.2194,3,5,2,55.12,119.36448287799999,268.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3114325046,553.717391655,14.424438963,11.673314813900001,11.673314813900001,9.637976999400001,6.7443998125,6.7443998125,5.1128079204,5.1128079204,3.4121312509,3.4121312509,2.3872835087,2.3872835087,-2.13,14.2827198366,6.3485724286,3.4548940762,3,3,11.050456081199998,0.0,0.0,5.9071797294,0.0,0.0,4.7945371841,0.0,0.0,0.0,60.6636706846,24.471461806,0.0,12.0836816583,4.7945371841,5.9071797294,0.0,5.316788604,5.7336674772,18.883484075,6.5447564059,71.79057366800001,0,0.0,11.050456081199998,0.0,0.0,0.0,12.4519361353,16.7542840594,0.0,18.0506401831,60.6636706846,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,44.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,0,1,0,10,1,10,0,1,37,0,37,0,0,1,18,0,1,48,0,1,0,0,0,0,4,1,4,0,1,22,0,22,0,0,1,13,0,1,29,0,0,0,0,0,0,1,1,1,0,1,14,0,14,0,0,0,4,0,0,17,0,0,0,0,0,0
526,527,32,-0.3476,10,2,4,181.62,182.429236853,444.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0607727953,1136.74003929,23.8589246506,17.6041788671,17.6041788671,14.866708279100001,10.0157008085,10.0157008085,8.792051569,8.792051569,6.9958033373,6.9958033373,5.582348035,5.582348035,-3.21,22.0007609696,6.8933588203,2.4784840441,7,10,31.2663044514,22.840946106700002,11.3842957573,5.7832449464,5.9071797294,0.0,19.2835212831,0.0,0.0,0.0,19.0564713366,31.643068571700002,11.491010576199999,23.6271647548,39.9162485264,17.4736696221,0.0,4.8999097309,17.5694795695,30.5885012737,14.0953439654,51.990542992200005,0,5.749511833300001,5.7336674772,0.0,5.749511833300001,0.0,79.7484183204,9.589074368099999,11.8358120923,28.7630834133,40.863640008800004,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,93.5833333333,0,4,3,0,0,0,0,1,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,11,0,1,23,0,22,2,0,2,10,17,28,0,4,16,0,0,1,37,0,9,0,0,0,13,0,13,2,0,2,10,7,24,0,1,7,0,0,1,30,0,4,0,0,0,3,0,4,1,0,1,8,1,15,0,0,2,0,0,1,17,0,1,0,0,0,0
529,530,28,5.9961,2,8,3,12.47,168.648904314,371.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9959473772999998,880.73553351,19.7693739457,17.0596859982,17.0596859982,13.685871848,9.9068488187,9.9068488187,7.1152726216,7.1152726216,4.790265908299999,4.790265908299999,3.3484201123000004,3.3484201123000004,-2.84,19.9087945758,9.9109936174,5.1136438133999995,0,2,9.6367726847,12.3563937978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7201420212,60.4854632604,6.5447564059,0.0,4.7368629538,11.1462090601,0.0,4.8999097309,0.0,13.3445588226,27.2469823358,101.61949343399999,0,5.749511833300001,4.7368629538,0.0,5.749511833300001,0.0,32.146892066599996,0.0,0.0,30.0349132977,84.9291389585,0.0,11.1462090601,0,0,0.0,0,0,0,0,0,0,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,21,0,1,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,17,0,0,0,0,0,1
539,540,23,3.0556,4,0,4,18.84,135.611955048,309.388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830433209,760.96008413,15.8111903089,13.2965910498,13.2965910498,11.2035099382,8.0944182114,8.0944182114,6.3326923080999995,6.3326923080999995,4.7156781408,4.7156781408,3.3219735545,3.3219735545,-2.2,14.3959324906,5.7785969084,2.7456767213999997,0,3,9.7998194617,11.652840626800002,0.0,0.0,0.0,0.0,0.0,9.3828197803,0.0,0.0,30.3318353423,30.307309103,38.1632987383,5.687386274700001,4.3904150476999995,11.5230060604,0.0,9.7998194617,4.9924047326,6.420821622899999,33.2266976063,64.9721447954,0,0.0,0.0,10.077801322400001,0.0,0.0,48.8621368538,6.420821622899999,5.8172208411,16.6903544751,47.4569742119,0.0,0.0,0,0,0.0,0,0,0,0,0,0,13.6871209479,34.8128790521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,12,0,1,0,0,0,0,0,0,42,12,42,0,5,1,7,0,1,42,0,5,0,0,0,0,0,0,0,0,0,32,7,32,0,0,1,3,0,1,32,0,0,0,0,0,0,0,0,0,0,0,17,3,17,0,0,0,1,0,0,17,0,0,0,0,0,1
542,543,11,0.8805,3,2,1,24.83,67.3211515279,154.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4431798893,174.93087160099998,8.1044480067,7.078696363400001,7.078696363400001,5.3256985027,3.7678424437999998,3.7678424437999998,2.7225801336,2.7225801336,1.6937744333000002,1.6937744333000002,1.1395428758,1.1395428758,-0.83,8.268328416900001,4.1326848893,2.717916418,0,3,9.7374983146,7.1097975413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.231732833599999,19.0415981357,13.0895128118,6.214600579500001,4.8375885837,6.214600579500001,0.0,4.8999097309,5.1557127268,6.420821622899999,27.2469823358,11.6491246369,0,0.0,0.0,0.0,0.0,0.0,38.3614926462,4.8375885837,0.0,6.420821622899999,16.8048373637,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,22.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
